"Date and Time","Time (seconds)","iSBJORN19/3-19/4 (lx)"
"2021-04-11 01:11:03",2210400.0,4.8261
"2021-04-11 01:41:03",2212200.0,4.8261
"2021-04-11 02:11:03",2214000.0,220.6734
"2021-04-11 02:41:03",2215800.0,220.6734
"2021-04-11 03:11:03",2217600.0,220.6734
"2021-04-11 03:41:03",2219400.0,210.9691
"2021-04-11 04:11:03",2221200.0,201.6915
"2021-04-11 04:41:03",2223000.0,201.6915
"2021-04-11 05:11:03",2224800.0,210.9691
"2021-04-11 05:41:03",2226600.0,220.6734
"2021-04-11 06:11:03",2228400.0,201.6915
"2021-04-11 06:41:03",2230200.0,210.9691
"2021-04-11 07:11:03",2232000.0,192.8219
"2021-04-11 07:41:03",2233800.0,192.8219
"2021-04-11 08:11:03",2235600.0,210.9691
"2021-04-11 08:41:03",2237400.0,210.9691
"2021-04-11 09:11:03",2239200.0,184.3423
"2021-04-11 09:41:03",2241000.0,210.9691
"2021-04-11 10:11:03",2242800.0,192.8219
"2021-04-11 10:41:03",2244600.0,210.9691
"2021-04-11 11:11:03",2246400.0,210.9691
"2021-04-11 11:41:03",2248200.0,192.8219
"2021-04-11 12:11:03",2250000.0,210.9691
"2021-04-11 12:41:03",2251800.0,184.3423
"2021-04-11 13:11:03",2253600.0,192.8219
"2021-04-11 13:41:03",2255400.0,220.6734
"2021-04-11 14:11:03",2257200.0,210.9691
"2021-04-11 14:41:03",2259000.0,210.9691
"2021-04-11 15:11:03",2260800.0,192.8219
"2021-04-11 15:41:03",2262600.0,220.6734
"2021-04-11 16:11:03",2264400.0,184.3423
"2021-04-11 16:41:03",2266200.0,210.9691
"2021-04-11 17:11:03",2268000.0,201.6915
"2021-04-11 17:41:03",2269800.0,184.3423
"2021-04-11 18:11:03",2271600.0,4.8261
"2021-04-11 18:41:03",2273400.0,4.8261
"2021-04-11 19:11:03",2275200.0,4.8261
"2021-04-11 19:41:03",2277000.0,4.8261
"2021-04-11 20:11:03",2278800.0,4.8261
"2021-04-11 20:41:03",2280600.0,4.8261
"2021-04-11 21:11:03",2282400.0,4.8261
"2021-04-11 21:41:03",2284200.0,4.8261
"2021-04-11 22:11:03",2286000.0,4.8261
"2021-04-11 22:41:03",2287800.0,4.8261
"2021-04-11 23:11:03",2289600.0,4.8261
"2021-04-11 23:41:03",2291400.0,4.8261
"2021-04-12 00:11:03",2293200.0,4.8261
"2021-04-12 00:41:03",2295000.0,4.8261
"2021-04-12 01:11:03",2296800.0,4.8261
"2021-04-12 01:41:03",2298600.0,4.8261
"2021-04-12 02:11:03",2300400.0,210.9691
"2021-04-12 02:41:03",2302200.0,201.6915
"2021-04-12 03:11:03",2304000.0,201.6915
"2021-04-12 03:41:03",2305800.0,184.3423
"2021-04-12 04:11:03",2307600.0,210.9691
"2021-04-12 04:41:03",2309400.0,210.9691
"2021-04-12 05:11:03",2311200.0,210.9691
"2021-04-12 05:41:03",2313000.0,210.9691
"2021-04-12 06:11:03",2314800.0,184.3423
"2021-04-12 06:41:03",2316600.0,210.9691
"2021-04-12 07:11:03",2318400.0,220.6734
"2021-04-12 07:41:03",2320200.0,192.8219
"2021-04-12 08:11:03",2322000.0,220.6734
"2021-04-12 08:41:03",2323800.0,210.9691
"2021-04-12 09:11:03",2325600.0,184.3423
"2021-04-12 09:41:03",2327400.0,220.6734
"2021-04-12 10:11:03",2329200.0,210.9691
"2021-04-12 10:41:03",2331000.0,201.6915
"2021-04-12 11:11:03",2332800.0,184.3423
"2021-04-12 11:41:03",2334600.0,220.6734
"2021-04-12 12:11:03",2336400.0,201.6915
"2021-04-12 12:41:03",2338200.0,210.9691
"2021-04-12 13:11:03",2340000.0,220.6734
"2021-04-12 13:41:03",2341800.0,192.8219
"2021-04-12 14:11:03",2343600.0,201.6915
"2021-04-12 14:41:03",2345400.0,192.8219
"2021-04-12 15:11:03",2347200.0,220.6734
"2021-04-12 15:41:03",2349000.0,184.3423
"2021-04-12 16:11:03",2350800.0,220.6734
"2021-04-12 16:41:03",2352600.0,210.9691
"2021-04-12 17:11:03",2354400.0,210.9691
"2021-04-12 17:41:03",2356200.0,201.6915
"2021-04-12 18:11:03",2358000.0,4.8261
"2021-04-12 18:41:03",2359800.0,4.8261
"2021-04-12 19:11:03",2361600.0,4.8261
"2021-04-12 19:41:03",2363400.0,4.8261
"2021-04-12 20:11:03",2365200.0,4.8261
"2021-04-12 20:41:03",2367000.0,4.8261
"2021-04-12 21:11:03",2368800.0,4.8261
"2021-04-12 21:41:03",2370600.0,4.8261
"2021-04-12 22:11:03",2372400.0,4.8261
"2021-04-12 22:41:03",2374200.0,4.8261
"2021-04-12 23:11:03",2376000.0,4.8261
"2021-04-12 23:41:03",2377800.0,4.8261
"2021-04-13 00:11:03",2379600.0,4.8261
"2021-04-13 00:41:03",2381400.0,4.8261
"2021-04-13 01:11:03",2383200.0,4.8261
"2021-04-13 01:41:03",2385000.0,4.8261
"2021-04-13 02:11:03",2386800.0,201.6915
"2021-04-13 02:41:03",2388600.0,192.8219
"2021-04-13 03:11:03",2390400.0,220.6734
"2021-04-13 03:41:03",2392200.0,184.3423
"2021-04-13 04:11:03",2394000.0,201.6915
"2021-04-13 04:41:03",2395800.0,192.8219
"2021-04-13 05:11:03",2397600.0,192.8219
"2021-04-13 05:41:03",2399400.0,184.3423
"2021-04-13 06:11:03",2401200.0,192.8219
"2021-04-13 06:41:03",2403000.0,210.9691
"2021-04-13 07:11:03",2404800.0,201.6915
"2021-04-13 07:41:03",2406600.0,210.9691
"2021-04-13 08:11:03",2408400.0,210.9691
"2021-04-13 08:41:03",2410200.0,201.6915
"2021-04-13 09:11:03",2412000.0,184.3423
"2021-04-13 09:41:03",2413800.0,210.9691
"2021-04-13 10:11:03",2415600.0,210.9691
"2021-04-13 10:41:03",2417400.0,184.3423
"2021-04-13 11:11:03",2419200.0,201.6915
"2021-04-13 11:41:03",2421000.0,210.9691
"2021-04-13 12:11:03",2422800.0,192.8219
"2021-04-13 12:41:03",2424600.0,220.6734
"2021-04-13 13:11:03",2426400.0,192.8219
"2021-04-13 13:41:03",2428200.0,220.6734
"2021-04-13 14:11:03",2430000.0,210.9691
"2021-04-13 14:41:03",2431800.0,220.6734
"2021-04-13 15:11:03",2433600.0,201.6915
"2021-04-13 15:41:03",2435400.0,220.6734
"2021-04-13 16:11:03",2437200.0,192.8219
"2021-04-13 16:41:03",2439000.0,201.6915
"2021-04-13 17:11:03",2440800.0,192.8219
"2021-04-13 17:41:03",2442600.0,220.6734
"2021-04-13 18:11:03",2444400.0,4.8261
"2021-04-13 18:41:03",2446200.0,4.8261
"2021-04-13 19:11:03",2448000.0,4.8261
"2021-04-13 19:41:03",2449800.0,4.8261
"2021-04-13 20:11:03",2451600.0,4.8261
"2021-04-13 20:41:03",2453400.0,4.6138
"2021-04-13 21:11:03",2455200.0,4.8261
"2021-04-13 21:41:03",2457000.0,4.8261
"2021-04-13 22:11:03",2458800.0,4.8261
"2021-04-13 22:41:03",2460600.0,4.8261
"2021-04-13 23:11:03",2462400.0,4.6138
"2021-04-13 23:41:03",2464200.0,4.8261
"2021-04-14 00:11:03",2466000.0,4.6138
"2021-04-14 00:41:03",2467800.0,4.8261
"2021-04-14 01:11:03",2469600.0,4.8261
"2021-04-14 01:41:03",2471400.0,4.8261
"2021-04-14 02:11:03",2473200.0,220.6734
"2021-04-14 02:41:03",2475000.0,220.6734
"2021-04-14 03:11:03",2476800.0,210.9691
"2021-04-14 03:41:03",2478600.0,220.6734
"2021-04-14 04:11:03",2480400.0,220.6734
"2021-04-14 04:41:03",2482200.0,210.9691
"2021-04-14 05:11:03",2484000.0,220.6734
"2021-04-14 05:41:03",2485800.0,210.9691
"2021-04-14 06:11:03",2487600.0,210.9691
"2021-04-14 06:41:03",2489400.0,210.9691
"2021-04-14 07:11:03",2491200.0,201.6915
"2021-04-14 07:41:03",2493000.0,201.6915
"2021-04-14 08:11:03",2494800.0,184.3423
"2021-04-14 08:41:03",2496600.0,220.6734
"2021-04-14 09:11:03",2498400.0,220.6734
"2021-04-14 09:41:03",2500200.0,201.6915
"2021-04-14 10:11:03",2502000.0,210.9691
"2021-04-14 10:41:03",2503800.0,220.6734
"2021-04-14 11:11:03",2505600.0,220.6734
"2021-04-14 11:41:03",2507400.0,192.8219
"2021-04-14 12:11:03",2509200.0,210.9691
"2021-04-14 12:41:03",2511000.0,210.9691
"2021-04-14 13:11:03",2512800.0,201.6915
"2021-04-14 13:41:03",2514600.0,210.9691
"2021-04-14 14:11:03",2516400.0,220.6734
"2021-04-14 14:41:03",2518200.0,210.9691
"2021-04-14 15:11:03",2520000.0,220.6734
"2021-04-14 15:41:03",2521800.0,220.6734
"2021-04-14 16:11:03",2523600.0,192.8219
"2021-04-14 16:41:03",2525400.0,220.6734
"2021-04-14 17:11:03",2527200.0,201.6915
"2021-04-14 17:41:03",2529000.0,192.8219
"2021-04-14 18:11:03",2530800.0,4.8261
"2021-04-14 18:41:03",2532600.0,4.8261
"2021-04-14 19:11:03",2534400.0,4.8261
"2021-04-14 19:41:03",2536200.0,4.8261
"2021-04-14 20:11:03",2538000.0,4.8261
"2021-04-14 20:41:03",2539800.0,4.8261
"2021-04-14 21:11:03",2541600.0,4.8261
"2021-04-14 21:41:03",2543400.0,4.8261
"2021-04-14 22:11:03",2545200.0,4.8261
"2021-04-14 22:41:03",2547000.0,4.8261
"2021-04-14 23:11:03",2548800.0,4.8261
"2021-04-14 23:41:03",2550600.0,4.8261
"2021-04-15 00:11:03",2552400.0,4.8261
"2021-04-15 00:41:03",2554200.0,4.8261
"2021-04-15 01:11:03",2556000.0,4.8261
"2021-04-15 01:41:03",2557800.0,4.8261
"2021-04-15 02:11:03",2559600.0,192.8219
"2021-04-15 02:41:03",2561400.0,192.8219
"2021-04-15 03:11:03",2563200.0,192.8219
"2021-04-15 03:41:03",2565000.0,220.6734
"2021-04-15 04:11:03",2566800.0,210.9691
"2021-04-15 04:41:03",2568600.0,210.9691
"2021-04-15 05:11:03",2570400.0,210.9691
"2021-04-15 05:41:03",2572200.0,210.9691
"2021-04-15 06:11:03",2574000.0,210.9691
"2021-04-15 06:41:03",2575800.0,192.8219
"2021-04-15 07:11:03",2577600.0,192.8219
"2021-04-15 07:41:03",2579400.0,220.6734
"2021-04-15 08:11:03",2581200.0,220.6734
"2021-04-15 08:41:03",2583000.0,220.6734
"2021-04-15 09:11:03",2584800.0,192.8219
"2021-04-15 09:41:03",2586600.0,192.8219
"2021-04-15 10:11:03",2588400.0,192.8219
"2021-04-15 10:41:03",2590200.0,201.6915
"2021-04-15 11:11:03",2592000.0,220.6734
"2021-04-15 11:41:03",2593800.0,220.6734
"2021-04-15 12:11:03",2595600.0,192.8219
"2021-04-15 12:41:03",2597400.0,201.6915
"2021-04-15 13:11:03",2599200.0,210.9691
"2021-04-15 13:41:03",2601000.0,184.3423
"2021-04-15 14:11:03",2602800.0,201.6915
"2021-04-15 14:41:03",2604600.0,220.6734
"2021-04-15 15:11:03",2606400.0,220.6734
"2021-04-15 15:41:03",2608200.0,201.6915
"2021-04-15 16:11:03",2610000.0,210.9691
"2021-04-15 16:41:03",2611800.0,210.9691
"2021-04-15 17:11:03",2613600.0,210.9691
"2021-04-15 17:41:03",2615400.0,220.6734
"2021-04-15 18:11:03",2617200.0,4.8261
"2021-04-15 18:41:03",2619000.0,4.8261
"2021-04-15 19:11:03",2620800.0,4.8261
"2021-04-15 19:41:03",2622600.0,4.8261
"2021-04-15 20:11:03",2624400.0,4.8261
"2021-04-15 20:41:03",2626200.0,4.6138
"2021-04-15 21:11:03",2628000.0,4.8261
"2021-04-15 21:41:03",2629800.0,4.8261
"2021-04-15 22:11:03",2631600.0,4.8261
"2021-04-15 22:41:03",2633400.0,4.8261
"2021-04-15 23:11:03",2635200.0,4.8261
"2021-04-15 23:41:03",2637000.0,4.6138
"2021-04-16 00:11:03",2638800.0,4.6138
"2021-04-16 00:41:03",2640600.0,4.6138
"2021-04-16 01:11:03",2642400.0,4.8261
"2021-04-16 01:41:03",2644200.0,4.8261
"2021-04-16 02:11:03",2646000.0,230.8242
"2021-04-16 02:41:03",2647800.0,184.3423
"2021-04-16 03:11:03",2649600.0,210.9691
"2021-04-16 03:41:03",2651400.0,184.3423
"2021-04-16 04:11:03",2653200.0,201.6915
"2021-04-16 04:41:03",2655000.0,220.6734
"2021-04-16 05:11:03",2656800.0,210.9691
"2021-04-16 05:41:03",2658600.0,184.3423
"2021-04-16 06:11:03",2660400.0,210.9691
"2021-04-16 06:41:03",2662200.0,192.8219
"2021-04-16 07:11:03",2664000.0,184.3423
"2021-04-16 07:41:03",2665800.0,201.6915
"2021-04-16 08:11:03",2667600.0,184.3423
"2021-04-16 08:41:03",2669400.0,220.6734
"2021-04-16 09:11:03",2671200.0,210.9691
"2021-04-16 09:41:03",2673000.0,201.6915
"2021-04-16 10:11:03",2674800.0,220.6734
"2021-04-16 10:41:03",2676600.0,220.6734
"2021-04-16 11:11:03",2678400.0,220.6734
"2021-04-16 11:41:03",2680200.0,201.6915
"2021-04-16 12:11:03",2682000.0,201.6915
"2021-04-16 12:41:03",2683800.0,210.9691
"2021-04-16 13:11:03",2685600.0,210.9691
"2021-04-16 13:41:03",2687400.0,220.6734
"2021-04-16 14:11:03",2689200.0,210.9691
"2021-04-16 14:41:03",2691000.0,210.9691
"2021-04-16 15:11:03",2692800.0,184.3423
"2021-04-16 15:41:03",2694600.0,210.9691
"2021-04-16 16:11:03",2696400.0,192.8219
"2021-04-16 16:41:03",2698200.0,210.9691
"2021-04-16 17:11:03",2700000.0,220.6734
"2021-04-16 17:41:03",2701800.0,210.9691
"2021-04-16 18:11:03",2703600.0,4.8261
"2021-04-16 18:41:03",2705400.0,4.8261
"2021-04-16 19:11:03",2707200.0,4.8261
"2021-04-16 19:41:03",2709000.0,4.8261
"2021-04-16 20:11:03",2710800.0,4.8261
"2021-04-16 20:41:03",2712600.0,4.8261
"2021-04-16 21:11:03",2714400.0,4.8261
"2021-04-16 21:41:03",2716200.0,4.8261
"2021-04-16 22:11:03",2718000.0,4.8261
"2021-04-16 22:41:03",2719800.0,4.8261
"2021-04-16 23:11:03",2721600.0,4.8261
"2021-04-16 23:41:03",2723400.0,4.8261
"2021-04-17 00:11:03",2725200.0,4.8261
"2021-04-17 00:41:03",2727000.0,4.8261
"2021-04-17 01:11:03",2728800.0,4.8261
"2021-04-17 01:41:03",2730600.0,4.8261
"2021-04-17 02:11:03",2732400.0,192.8219
"2021-04-17 02:41:03",2734200.0,220.6734
"2021-04-17 03:11:03",2736000.0,220.6734
"2021-04-17 03:41:03",2737800.0,210.9691
"2021-04-17 04:11:03",2739600.0,192.8219
"2021-04-17 04:41:03",2741400.0,192.8219
"2021-04-17 05:11:03",2743200.0,184.3423
"2021-04-17 05:41:03",2745000.0,184.3423
"2021-04-17 06:11:03",2746800.0,201.6915
"2021-04-17 06:41:03",2748600.0,210.9691
"2021-04-17 07:11:03",2750400.0,184.3423
"2021-04-17 07:41:03",2752200.0,184.3423
"2021-04-17 08:11:03",2754000.0,220.6734
"2021-04-17 08:41:03",2755800.0,210.9691
"2021-04-17 09:11:03",2757600.0,210.9691
"2021-04-17 09:41:03",2759400.0,192.8219
"2021-04-17 10:11:03",2761200.0,210.9691
"2021-04-17 10:41:03",2763000.0,220.6734
"2021-04-17 11:11:03",2764800.0,184.3423
"2021-04-17 11:41:03",2766600.0,210.9691
"2021-04-17 12:11:03",2768400.0,184.3423
"2021-04-17 12:41:03",2770200.0,184.3423
"2021-04-17 13:11:03",2772000.0,192.8219
"2021-04-17 13:41:03",2773800.0,220.6734
"2021-04-17 14:11:03",2775600.0,220.6734
"2021-04-17 14:41:03",2777400.0,184.3423
"2021-04-17 15:11:03",2779200.0,210.9691
"2021-04-17 15:41:03",2781000.0,192.8219
"2021-04-17 16:11:03",2782800.0,201.6915
"2021-04-17 16:41:03",2784600.0,184.3423
"2021-04-17 17:11:03",2786400.0,201.6915
"2021-04-17 17:41:03",2788200.0,201.6915
"2021-04-17 18:11:03",2790000.0,4.8261
"2021-04-17 18:41:03",2791800.0,4.8261
"2021-04-17 19:11:03",2793600.0,4.8261
"2021-04-17 19:41:03",2795400.0,4.8261
"2021-04-17 20:11:03",2797200.0,4.6138
"2021-04-17 20:41:03",2799000.0,4.8261
"2021-04-17 21:11:03",2800800.0,4.8261
"2021-04-17 21:41:03",2802600.0,4.8261
"2021-04-17 22:11:03",2804400.0,4.6138
"2021-04-17 22:41:03",2806200.0,4.6138
"2021-04-17 23:11:03",2808000.0,4.8261
"2021-04-17 23:41:03",2809800.0,4.6138
"2021-04-18 00:11:03",2811600.0,4.8261
"2021-04-18 00:41:03",2813400.0,4.6138
"2021-04-18 01:11:03",2815200.0,4.6138
"2021-04-18 01:41:03",2817000.0,4.6138
"2021-04-18 02:11:03",2818800.0,192.8219
"2021-04-18 02:41:03",2820600.0,201.6915
"2021-04-18 03:11:03",2822400.0,201.6915
"2021-04-18 03:41:03",2824200.0,210.9691
"2021-04-18 04:11:03",2826000.0,192.8219
"2021-04-18 04:41:03",2827800.0,220.6734
"2021-04-18 05:11:03",2829600.0,220.6734
"2021-04-18 05:41:03",2831400.0,201.6915
"2021-04-18 06:11:03",2833200.0,210.9691
"2021-04-18 06:41:03",2835000.0,192.8219
"2021-04-18 07:11:03",2836800.0,184.3423
"2021-04-18 07:41:03",2838600.0,192.8219
"2021-04-18 08:11:03",2840400.0,210.9691
"2021-04-18 08:41:03",2842200.0,184.3423
"2021-04-18 09:11:03",2844000.0,201.6915
"2021-04-18 09:41:03",2845800.0,184.3423
"2021-04-18 10:11:03",2847600.0,210.9691
"2021-04-18 10:41:03",2849400.0,210.9691
"2021-04-18 11:11:03",2851200.0,201.6915
"2021-04-18 11:41:03",2853000.0,210.9691
"2021-04-18 12:11:03",2854800.0,220.6734
"2021-04-18 12:41:03",2856600.0,210.9691
"2021-04-18 13:11:03",2858400.0,210.9691
"2021-04-18 13:41:03",2860200.0,192.8219
"2021-04-18 14:11:03",2862000.0,220.6734
"2021-04-18 14:41:03",2863800.0,184.3423
"2021-04-18 15:11:03",2865600.0,210.9691
"2021-04-18 15:41:03",2867400.0,201.6915
"2021-04-18 16:11:03",2869200.0,201.6915
"2021-04-18 16:41:03",2871000.0,192.8219
"2021-04-18 17:11:03",2872800.0,210.9691
"2021-04-18 17:41:03",2874600.0,210.9691
"2021-04-18 18:11:03",2876400.0,4.8261
"2021-04-18 18:41:03",2878200.0,4.8261
"2021-04-18 19:11:03",2880000.0,4.6138
"2021-04-18 19:41:03",2881800.0,4.6138
"2021-04-18 20:11:03",2883600.0,4.8261
"2021-04-18 20:41:03",2885400.0,4.8261
"2021-04-18 21:11:03",2887200.0,4.8261
"2021-04-18 21:41:03",2889000.0,4.8261
"2021-04-18 22:11:03",2890800.0,4.8261
"2021-04-18 22:41:03",2892600.0,4.6138
"2021-04-18 23:11:03",2894400.0,4.6138
"2021-04-18 23:41:03",2896200.0,4.8261
"2021-04-19 00:11:03",2898000.0,4.8261
"2021-04-19 00:41:03",2899800.0,4.8261
"2021-04-19 01:11:03",2901600.0,4.6138
"2021-04-19 01:41:03",2903400.0,4.8261
"2021-04-19 02:11:03",2905200.0,192.8219
"2021-04-19 02:41:03",2907000.0,210.9691
"2021-04-19 03:11:03",2908800.0,210.9691
"2021-04-19 03:41:03",2910600.0,184.3423
"2021-04-19 04:11:03",2912400.0,184.3423
"2021-04-19 04:41:03",2914200.0,192.8219
"2021-04-19 05:11:03",2916000.0,192.8219
"2021-04-19 05:41:03",2917800.0,192.8219
"2021-04-19 06:11:03",2919600.0,210.9691
"2021-04-19 06:41:03",2921400.0,192.8219
"2021-04-19 07:11:03",2923200.0,210.9691
"2021-04-19 07:41:03",2925000.0,220.6734
"2021-04-19 08:11:03",2926800.0,210.9691
"2021-04-19 08:41:03",2928600.0,210.9691
"2021-04-19 09:11:03",2930400.0,184.3423
"2021-04-19 09:41:03",2932200.0,201.6915
"2021-04-19 10:11:03",2934000.0,192.8219
"2021-04-19 10:41:03",2935800.0,210.9691
"2021-04-19 11:11:03",2937600.0,184.3423
